Fecha,NDCI
2020-10-30 11:09:35,-0.49068322981366463
2020-11-24 11:09:34,0.01585113714679529
2020-11-29 11:09:31,0.009708737864077612
2020-12-04 11:09:29,-0.34911242603550297
2020-12-09 11:09:31,0.008094981111710748
2020-12-24 11:09:31,0.04606525911708252
2020-12-29 11:09:34,-0.09135200974421437
2021-01-13 11:09:30,0.014856161442679247
2021-01-18 11:09:35,-0.014792899408283936
2021-01-28 11:09:31,0.0
2021-02-07 11:09:33,0.0
2021-02-27 11:09:34,0.0070588235294117225
2021-03-24 11:09:33,0.0548780487804878
2021-03-29 11:09:28,0.012048192771084335
2021-04-03 11:09:28,0.08704453441295543
2021-04-08 11:09:30,0.05982001058761244
2021-04-18 11:09:25,-0.18881118881118888
2021-04-23 11:09:25,0.02758620689655175
2021-05-08 11:09:29,0.08191126279863487
2021-05-18 11:09:34,0.05136334812935952
2021-06-02 11:09:37,0.025782688766114153
2021-06-07 11:09:31,-0.17408906882591094
2021-06-12 11:09:31,-0.11627906976744189
2021-06-27 11:09:32,-0.006145741878841082
2021-07-02 11:09:32,-0.07521773555027714
2021-07-17 11:09:34,-0.6133333333333334
2021-07-22 11:09:32,0.009999999999999998
2021-07-27 11:09:34,0.06779661016949155
2021-08-06 11:09:37,-0.32307692307692304
2021-08-11 11:09:35,0.03921568627450977
2021-08-16 11:09:33,0.33090909090909093
2021-08-21 11:09:29,
2021-08-26 11:09:32,0.11064718162839247
2021-08-31 11:09:31,-0.1924882629107981
2021-09-05 11:09:35,0.16226415094339622
2021-09-25 11:09:34,0.06179775280898878
2021-09-30 11:09:33,0.3203883495145631
2021-10-10 11:09:31,0.1761658031088083
2021-10-15 11:09:39,0.0057142857142857785
2021-10-25 11:09:35,-0.11578947368421055
2021-11-09 11:09:34,-0.2558139534883721
2021-11-14 11:09:32,-0.4825174825174825
2021-11-19 11:09:28,-0.4893617021276596
2021-12-14 11:09:34,-0.28695652173913044
2021-12-29 11:09:26,-0.07023411371237462
2022-01-03 11:09:32,-0.875
2022-01-08 11:09:26,-0.059961315280464264
2022-01-13 11:09:31,-0.9310344827586208
2022-01-18 11:09:29,-0.2949640287769784
2022-01-23 11:09:30,-0.20346320346320343
2022-01-28 11:09:24,-0.5384615384615385
2022-02-02 11:09:30,-1.0
2022-02-17 11:09:28,-1.0
2022-02-22 11:09:36,-0.9375000000000001
2022-02-27 11:09:26,-0.15902964959568733
2022-03-09 11:09:28,0.004608294930875548
2022-04-03 11:09:32,-0.049261083743842325
2022-04-18 11:09:26,0.29203539823008845
2022-04-23 11:09:39,-0.02266288951841356
2022-05-08 11:09:31,0.05000000000000001
2022-05-13 11:09:34,0.023368251410153102
2022-05-18 11:09:30,0.008740359897172272
2022-05-28 11:09:30,-0.5886524822695036
2022-06-02 11:09:38,0.016122984626921626
2022-06-07 11:09:32,0.050884955752212385
2022-06-17 11:09:34,0.09315375982042651
2022-06-22 11:09:42,0.04403318442884495
2022-07-02 11:09:47,0.01791359325605901
2022-07-12 11:09:43,-0.22916666666666669
2022-07-27 11:09:35,0.0617283950617284
2022-08-01 11:09:41,-1.0
2022-08-06 11:09:35,-0.45116279069767445
2022-08-16 11:09:37,0.8181818181818182
2022-08-21 11:09:47,0.09431137724550899
2022-08-31 11:09:46,-1.0
2022-09-05 11:09:36,0.06329113924050626
2022-09-10 11:09:41,-0.4772727272727273
2022-09-20 11:09:42,0.6666666666666666
2022-10-05 11:09:32,0.3978494623655914
2022-10-15 11:09:29,0.3296089385474861
2022-11-04 11:09:32,-0.31404958677685957
2022-11-19 11:09:31,0.011428571428571458
2022-11-29 11:09:30,0.06010928961748639
2022-12-14 11:09:28,-0.6464088397790055
2022-12-24 11:09:30,-0.1702127659574468
2023-01-03 11:09:29,-1.0
2023-01-18 11:09:26,-0.9008264462809917
2023-01-28 11:09:28,-1.0
2023-02-02 11:09:27,-1.0
2023-02-12 11:09:33,-1.0
2023-02-17 11:09:31,-0.6631578947368421
2023-02-22 11:09:30,0.09838107098381066
2023-03-04 11:09:32,-0.47747747747747754
2023-03-09 11:09:29,-0.6
2023-03-14 11:09:35,-0.3112582781456954
2023-04-03 11:09:34,-0.30508474576271183
2023-04-08 11:09:34,-0.14716981132075474
2023-04-18 11:09:33,0.2882562277580072
2023-05-03 11:09:33,0.06560636182902589
2023-05-23 11:09:39,-0.00949796472184531
2023-06-12 11:09:35,0.17795275590551182
2023-07-12 11:09:39,0.0750462107208873
2023-08-01 11:09:35,0.0923913043478261
2023-08-06 11:09:39,0.14285714285714285
2023-08-11 11:09:43,-0.35172413793103446
2023-08-21 11:09:39,-0.08771929824561403
2023-08-26 11:09:40,0.07877813504823158
2023-08-31 11:09:39,-1.0
2023-09-20 11:09:34,-0.10000000000000002
2023-09-25 11:09:32,-0.0814814814814815
2023-09-30 11:09:36,0.06321839080459772
2023-10-05 11:09:35,0.06761565836298929
2023-10-10 11:09:36,-0.019801980198019764
2023-10-15 11:09:29,0.03682170542635657
2023-10-20 11:09:32,-0.0814814814814815
2023-10-30 11:09:36,-0.041884816753926725
2023-11-04 11:09:33,0.026737967914438467
2023-11-09 11:09:32,0.11458333333333326
2023-11-14 11:09:32,0.0
2023-11-19 11:09:28,0.104950495049505
2023-11-24 11:09:25,0.055749128919860655
2023-11-29 11:09:27,0.04574604531851219
2023-12-04 11:09:27,-0.14141414141414135
2023-12-09 11:09:27,0.02963776070252463
2023-12-19 11:09:34,0.040871934604904576
2023-12-24 11:09:27,0.11749347258485641
2023-12-29 11:09:32,0.03685503685503689
2024-01-08 11:09:29,0.07062146892655373
